norssi_2530	wikidata	https://www.wikidata.org/wiki/Q11901434
norssi_7155	wikidata	https://www.wikidata.org/wiki/Q5474703
norssi_5565	wikidata	https://www.wikidata.org/wiki/Q11881604
norssi_3853	wikidata	https://www.wikidata.org/wiki/Q17381810
norssi_3853	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/2019
norssi_577	wikidata	https://www.wikidata.org/wiki/Q11903024
norssi_577	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/1625
norssi_647	wikidata	https://www.wikidata.org/wiki/Q9321776
norssi_2190	wikidata	https://www.wikidata.org/wiki/Q11881609
norssi_2190	VIAF	https://viaf.org/viaf/13688087
norssi_2190	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/7057
norssi_4255	wikidata	https://www.wikidata.org/wiki/Q11858015
norssi_7955	wikidata	https://www.wikidata.org/wiki/Q2614054
norssi_7955	image	http://commons.wikimedia.org/wiki/Special:FilePath/Jari%20Koskinen.jpg
norssi_8706	wikidata	https://www.wikidata.org/wiki/Q5487443
norssi_2096	wikidata	https://www.wikidata.org/wiki/Q5492956
norssi_2096	image	http://commons.wikimedia.org/wiki/Special:FilePath/Eero%20Kosonen.tiff
norssi_1413	wikidata	https://www.wikidata.org/wiki/Q25454150
norssi_2660	wikidata	https://www.wikidata.org/wiki/Q11860804
norssi_2328	wikidata	https://www.wikidata.org/wiki/Q11857125
norssi_2329	wikidata	https://www.wikidata.org/wiki/Q17381881
norssi_2329	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/6403
norssi_4508	wikidata	https://www.wikidata.org/wiki/Q5926277
norssi_4527	wikidata	https://www.wikidata.org/wiki/Q23040606
norssi_102	wikidata	https://www.wikidata.org/wiki/Q17381926
norssi_6304	wikidata	https://www.wikidata.org/wiki/Q4357877
norssi_1058	wikidata	https://www.wikidata.org/wiki/Q4354910
norssi_1058	image	http://commons.wikimedia.org/wiki/Special:FilePath/Kurkiala%20kalervo.jpg
norssi_1058	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/7815
norssi_4691	wikidata	https://www.wikidata.org/wiki/Q23039839
norssi_4691	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/8209
norssi_5063	wikidata	https://www.wikidata.org/wiki/Q11892987
norssi_5063	image	http://commons.wikimedia.org/wiki/Special:FilePath/Seppo%20Kuusela.jpg
norssi_2817	wikidata	https://www.wikidata.org/wiki/Q5393179
norssi_2817	VIAF	https://viaf.org/viaf/34580555
norssi_2817	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/7059
norssi_3216	wikidata	https://www.wikidata.org/wiki/Q17381945
norssi_3216	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/3982
norssi_6666	wikidata	https://www.wikidata.org/wiki/Q5396984
norssi_6666	image	http://commons.wikimedia.org/wiki/Special:FilePath/Kim%20Kuusi.jpg
norssi_7400	wikidata	https://www.wikidata.org/wiki/Q13569897
norssi_7400	image	http://commons.wikimedia.org/wiki/Special:FilePath/Janne%20Kuusi.jpg
norssi_6243	wikidata	https://www.wikidata.org/wiki/Q11869945
norssi_1799	wikidata	https://www.wikidata.org/wiki/Q20913855
