id	snimi	enimet	birth_place	birth_date	death_place	death_date					
http://ldf.fi/history/kb/p2962	Palolampi	Erkki	Tampere	1908	Helsinki	1991
http://ldf.fi/history/kb/p3291	Palomaa	Veikko	Sauvo	1865	Jurva	1933
http://ldf.fi/history/kb/p660	Palosuo	Erkki	Kitee	1912	Joensuu	2007
http://ldf.fi/history/kb/p694	Palotie	Leena	Helsinki	1952	Helsinki	2010
http://ldf.fi/history/kb/p1668	Palovesi	Eino	Perho	1904	Jyväskylä	1980
http://ldf.fi/history/kb/p5686	Palsa	Kalervo	Kittilä	1947	Kittilä	1987
http://ldf.fi/history/kb/p339	Paltto	Kirste	Utsjoki	1947			
http://ldf.fi/history/kb/p1220	Palva	Tauno	Hyvinkää	1925			
http://ldf.fi/history/kb/p3607	Palén	Erik Johan af	Ruotsi, Ruotsi, Strängnäs, Strängnäs	1716, 1716, 1716, 1716	Ruotsi, Tukholma, Ruotsi, Tukholma	1788, 1788, 1788, 1788
http://ldf.fi/history/kb/p109	Panula	Jorma	Kauhajoki	1930			
http://ldf.fi/history/kb/p5675	Papi	Antonio	Italia, Italia, Milano, Milano	1659, 1659, 1659, 1659	Ruotsi, Uppsala, Ruotsi, Uppsala	1740, 1740, 1740, 1740
http://ldf.fi/history/kb/p3547	Papinaho	Pentti	Multia	1926	Orimattila	1992
http://ldf.fi/history/kb/p4069	Parikka	Eino	Viipuri	1904		1973
http://ldf.fi/history/kb/p5441	Parkkila	Arvo		1905	Helsinki	1978
http://ldf.fi/history/kb/p1800	Parkkinen	Jukka	Kuopio	1948			
http://ldf.fi/history/kb/p2820	Parland	Henry	Viipuri, Viipuri	1908, 1908	Kaunas, Liettua	1930, 1930
http://ldf.fi/history/kb/p2652	Parland	Oscar	Venäjä, Kiova	1912, 1912	Helsinki, Helsinki	1997, 1997
http://ldf.fi/history/kb/p840	Parmet	Simon	Helsinki	1897	Helsinki	1969
http://ldf.fi/history/kb/p4104	Partanen	Erkki	Mikkeli	1915	Helsinki	1983
http://ldf.fi/history/kb/p5271	Partanen	Kaarlo	Sortavala	1915	Lahti	2006
http://ldf.fi/history/kb/p2391	Parviainen	Hanna	Jyväskylä	1874	Helsinki	1938
http://ldf.fi/history/kb/p148	Parviainen	Johan	Kiihtelysvaara	1834	Jyväskylä	1900
http://ldf.fi/history/kb/p5198	Parviainen	Kaisa	Muuruvesi	1914	Rauma	2002
http://ldf.fi/history/kb/p2909	Parviainen	Oscar	Helsinki, Helsinki	1880, 1880	Ruotsi, Vissefjärda	1938, 1938
http://ldf.fi/history/kb/p867	Parviainen	Petter	Kiihtelysvaara	1824	Joensuu	1892
http://ldf.fi/history/kb/p2570	Parvilahti	Unto	Maaria, Maaria	1907, 1907	Espanja, Malaga	1970, 1970
http://ldf.fi/history/histo/p2953	Parvilahti	Unto		1907		1970					
http://ldf.fi/history/kb/p1870	Parvio	Martti	Viipuri	1918	Helsinki	1993
http://ldf.fi/history/kb/p298	Pasanen	Pertti	Kuopio	1930	Kirkkonummi	2001
http://ldf.fi/history/kb/p3578	Pasanen	Veijo	Muuruvesi	1930	Tampere	1988
http://ldf.fi/history/kb/p3412	Passer	Arent	Alankomaat, Alankomaat	1560, 1560	Viro, Tallinna	1637, 1637
http://ldf.fi/history/kb/p2674	Pastinen	Ilkka	Turku	1928			
http://ldf.fi/history/kb/p1747	Paterson	John		1776		1855
http://ldf.fi/history/kb/p1143	Paturi	Kustaa	Janakkala	1812	Janakkala	1868
http://ldf.fi/history/kb/p2300	Paulaharju	Jyri	Hämeenlinna	1932			
http://ldf.fi/history/kb/p167	Paulaharju	Samuli	Kurikka	1875	Oulu	1944
http://ldf.fi/history/kb/p2624	Pauli	Gustaf Mauritz	Ruotsi, Ruotsi, Tukholma, Tukholma	1808, 1808, 1808, 1808	Venäjä, Pietari, Venäjä, Pietari	1839, 1839, 1839, 1839
http://ldf.fi/history/kb/p5516	Paulig	Bertel	Helsinki	1892	Viipuri	1918
http://ldf.fi/history/kb/p1294	Paulig	Eduard	Helsinki	1889	Helsinki	1953
http://ldf.fi/history/kb/p4250	Paulin	Johan Werner	Perniö	1869	Turku	1945
http://ldf.fi/history/kb/p4866	Paulinus	Simon Pauli	Pori	1652	Turku	1691
http://ldf.fi/history/kb/p305	Paunio	Jouko	Helsinki	1928		2007
http://ldf.fi/history/kb/p997	Paunu	Eira	Tottijärvi	1908			
http://ldf.fi/history/kb/p216	Paunu	Hjalmar	Häme	1882	Jyväskylä	1970
http://ldf.fi/history/histo/p3533	Paunu	Päivi (1946-)					
http://ldf.fi/history/kb/p4182	Paunu	Uno	Häme	1873	Helsinki	1948
http://ldf.fi/history/kb/p3768	Pavlova	Katarina	Venäjä, Venäjä	1807, 1807	Saksa, Dresden	1893, 1893
http://ldf.fi/history/kb/p5307	Pavolini	Paolo Emilio	Italia, Livorno	1864, 1864	Italia, Italia	1942, 1942
http://ldf.fi/history/kb/p18	Pazelius	Matthias	Kokkola	1699	Liminka	1771
http://ldf.fi/history/histo/p2765	Pechlin	Carl Fredrik (1720 – 1796)					
http://ldf.fi/history/kb/p159	Pehkonen	Eero Yrjö	Liminka	1882	Oulu	1949
http://ldf.fi/history/kb/p5759	Pehkonen	Frans	Oulu	1870	Lohja	1957
http://ldf.fi/history/kb/p6256	Peipponen	Niilo Matinpoika	Elimäki	1550		1650
http://ldf.fi/history/kb/p4071	Pekari	Ida	Venäjä, Pietari	1894, 1894	Helsinki, Helsinki	1986, 1986
http://ldf.fi/history/kb/p3274	Pekkala	Ahti	Haapavesi	1924			
http://ldf.fi/history/kb/p2503	Pekkala	Eino	Seinäjoki	1887	Helsinki	1956
http://ldf.fi/history/histo/p3234	Pekkala	Eino		1887		1956					
http://ldf.fi/history/kb/p1	Pekkala	Mauno	Sysmä	1890	Helsinki	1952
http://ldf.fi/history/kb/p3286	Pekkanen	Matti	Ähtäri	1925	Helsinki	2004
http://ldf.fi/history/kb/p844	Pekkanen	Toivo	Kotka, Kotka	1902, 1902	Tanska, Kööpenhamina	1957, 1957
http://ldf.fi/history/kb/p4864	Pekkarinen	Pentti	Maaninka	1917	Kuopio	1975
http://ldf.fi/history/kb/p3580	Pekkarinen	Tatu	Kuopio	1892	Helsinki	1951
http://ldf.fi/history/kb/p619	Pekkola	Sulo-Weikko	Pornainen	1890	Porvoo	1931
http://ldf.fi/history/kb/p2825	Pekurinen	Arndt	Juva	1905	Suomussalmi	1941
http://ldf.fi/history/kb/p5309	Peldan	Gabriel	Ilmajoki	1690	Ilmajoki	1750
http://ldf.fi/history/kb/p2595	Pelkola	Antti	Hattula	1923	Kirkkonummi	1982
http://ldf.fi/history/kb/p11	Pelkonen	Risto	Iisalmi	1931			
http://ldf.fi/history/kb/p5082	Pellikka	Jarmo	Kymi	1939	Mäntyharju	2005
http://ldf.fi/history/kb/p1680	Pellonpää	Matti	Helsinki	1951	Vaasa	1995
http://ldf.fi/history/kb/p6344	Peltola	Katarina	Jalasjärvi	1804	Ilmajoki	1870
http://ldf.fi/history/kb/p4488	Peltola	Kati	Porvoo	1940			
http://ldf.fi/history/kb/p847	Peltola	Timo	Lieto	1946			
http://ldf.fi/history/histo/p3866	Peltonen	L.K.					
http://ldf.fi/history/kb/p5443	Peltonen	Onni	Jyväskylän maalaiskunta	1894	Jyväskylä	1969
http://ldf.fi/history/kb/p1296	Peltonen	Väinö	Askola	1902	Helsinki	1988
http://ldf.fi/history/kb/p2707	Pennanen	Ain'Elisabet	Käkisalmi	1881	Porvoo	1945
http://ldf.fi/history/kb/p1631	Pennanen	Antti		1903	Helsinki	1989
http://ldf.fi/history/kb/p3429	Pennanen	Eila	Tampere	1916	Tampere	1994
http://ldf.fi/history/kb/p4699	Pennanen	Jarno	Helsinki	1906	Viljakkala	1969
http://ldf.fi/history/kb/p4958	Pennanen	Pekka	Kesälahti	1872	Kesälahti	1958
http://ldf.fi/history/kb/p4391	Pentikäinen	Juha	Rantsila	1940			
http://ldf.fi/history/kb/p980	Pentikäinen	Teivo	Viipuri	1917	Espoo	2006
http://ldf.fi/history/kb/p3677	Pentikäinen	Vilho	Viipuri	1903			
http://ldf.fi/history/kb/p3169	Pentti	Arvo	Hämeenkyrö	1915	Hämeenkyrö	1986
http://ldf.fi/history/kb/p395	Pentti	Samuel Johannes	Kalvola	1885		1954
http://ldf.fi/history/kb/p5158	Penttilä	Aarni	Raahe	1899	Helsinki	1971
http://ldf.fi/history/kb/p443	Penttilä	Albert	Helsinki, Helsinki	1902, 1902	Yhdysvallat, New york	1957, 1957
http://ldf.fi/history/histo/p3456	Penttilä	Antti					
http://ldf.fi/history/kb/p1110	Penttilä	Sulo	Töysä	1923	Helsinki	1994
http://ldf.fi/history/kb/p1909	Penttilä	Timo	Tampere	1931	Helsinki	2011
http://ldf.fi/history/kb/p124	Penttilä	Vilho		1868	Kauniainen	1918
http://ldf.fi/history/kb/p3789	Perander	Frithiof	Lestijärvi	1838	Helsinki	1885
http://ldf.fi/history/kb/p4911	Peronkoski	Kalle	Hanko	1908	Helsinki	1974
http://ldf.fi/history/histo/p2059	Perttilä	Jaakko Emil		1875		1933					
http://ldf.fi/history/kb/p4333	Perttula	Hans	Haapavesi	1910	Helsinki	1988
http://ldf.fi/history/kb/p5776	Perttunen	Arhippa	Venäjä, Venäjä, Viena, Viena	1769, 1769, 1769, 1769	Venäjä, Viena, Venäjä, Viena	1841, 1841, 1841, 1841
http://ldf.fi/history/histo/p3733	Pesola	Pekka (1925-)					
http://ldf.fi/history/kb/p98	Pesola	Vilho Aleksanteri	Turku	1892	Helsinki	1983
http://ldf.fi/history/histo/p4710	Pesola	Vilho Aleksanteri		1892		1983					
http://ldf.fi/history/kb/p4414	Pesonen	Erkki	Helsinki	1930		2006
http://ldf.fi/history/kb/p1623	Pesonen	Juhani	Helsinki	1928			
http://ldf.fi/history/kb/p2474	Pesonen	Kalle Olavi	Rantasalmi	1914	Helsinki	1993
http://ldf.fi/history/kb/p1243	Pesonen	Niilo	Helsinki	1902	Helsinki	1993
http://ldf.fi/history/histo/p3728	Pesonius	Olof		1780		1849					
http://ldf.fi/history/kb/p3094	Pessi	Ville	Kaukola	1902	Vantaa	1983
http://ldf.fi/history/kb/p603	Pessi	Yrjö	Kaukola	1926			
http://ldf.fi/history/kb/p5223	Petersen	Fredrik Julius	Tuulos	1820	Helsinki	1883
http://ldf.fi/history/kb/p5844	Petersen	Johan Adam	Ruotsi	1737	Dragsfjärd	1797
http://ldf.fi/history/kb/p3324	Petersen	Johanna Barbara	Dragsfjärd	1769	Helsinki	1845
http://ldf.fi/history/kb/p3572	Petersen Dyggve	Holger	Maarianhamina	1880	Helsinki	1954
http://ldf.fi/history/kb/p3746	Pethman	Esa	Kuusankoski	1938			
http://ldf.fi/history/kb/p3121	Petraeus	Aeschillus	Ruotsi, Värmlanti, Grums	1593, 1593, 1593	Turku, Turku, Turku	1657, 1657, 1657
http://ldf.fi/history/histo/p3355	Petraeus	Aeschillus		1593		1657					
http://ldf.fi/history/histo/p2943	Petrisienko	Stepan (S 1890)					
http://ldf.fi/history/kb/p6323	Petrosa	Petrus Erici	Pohjanmaa, Pohjanmaa	1570, 1570	Ruotsi, Örebro	1606, 1606
http://ldf.fi/history/histo/p3096	Petterson	Paul (K1917)					
http://ldf.fi/history/kb/p2023	Pettersson	Erik Viktor	Hailuoto	1834	Tampere	1900
http://ldf.fi/history/kb/p3732	Pettersson	Filip	Kemiö	1920			
http://ldf.fi/history/kb/p332	Pettersson	Lars	Ruovesi	1918	Helsinki	1993
http://ldf.fi/history/kb/p2969	Petäjäniemi	Eero	Tampere	1907	Helsinki	1974
http://ldf.fi/history/kb/p86	Petäys	Onni	Tuusula	1885	Helsinki	1946
http://ldf.fi/history/kb/p3079	Peyron	Henry	Ruotsi, Tukholma	1883, 1883		1972, 1972
http://ldf.fi/history/kb/p52	Pfaler	Leonard von	Turku	1856	Helsinki	1931
http://ldf.fi/history/kb/p6298	Pictorius	Johannes Olai	Turku	1590		1643
http://ldf.fi/history/histo/p3195	Pietikäinen	Adolfina Sofia  (1870-1956)					
http://ldf.fi/history/kb/p4419	Pietikäinen	Matti	Kuopio	1927	Joroinen	1967
http://ldf.fi/history/kb/p2359	Pietilä	Antti Jaakko	Oulujoki	1878	Helsinki	1932
http://ldf.fi/history/histo/p4702	Pietilä	Felix (K 1949)					
http://ldf.fi/history/kb/p5825	Pietilä	Hilkka	Kiikka	1931			
http://ldf.fi/history/kb/p4167	Pietilä	Jorma	Helsinki, Helsinki	1913, 1913	Egypti, Kairo	1974, 1974
http://ldf.fi/history/kb/p3214	Pietilä	Reima	Turku	1923	Helsinki	1993
http://ldf.fi/history/kb/p228	Pietilä	Tuulikki	Yhdysvallat, Seattle	1917, 1917	Helsinki, Helsinki	2009, 2009
http://ldf.fi/history/kb/p4471	Pihkala	Lauri	Pihtipudas	1888	Helsinki	1981
http://ldf.fi/history/kb/p4403	Pihkala	Martti	Pihtipudas	1882	Helsinki	1966
http://ldf.fi/history/kb/p2450	Pihkala	Rurik	Pihtipudas	1885	Tampere	1973
http://ldf.fi/history/kb/p4682	Pihl	Alma	Venäjä, Moskova	1888, 1888	Helsinki, Helsinki	1976, 1976
http://ldf.fi/history/kb/p3165	Pihl	Oskar	Venäjä, Moskova	1890, 1890	Helsinki, Helsinki	1959, 1959
http://ldf.fi/history/kb/p2069	Pihlajamaa	Lasse	Jämijärvi	1916		2007
http://ldf.fi/history/kb/p5500	Pihlajamäki	Hermanni	Nurmo	1903	Ähtäri	1982
http://ldf.fi/history/kb/p360	Pihlajamäki	Kustaa	Nurmo	1902	Helsinki	1944
http://ldf.fi/history/kb/p3474	Pihlajamäki	Veikko	Kauhava	1922	Kauhava	2007
http://ldf.fi/history/kb/p1686	Pihlgren	May	Helsinki	1904		1986
http://ldf.fi/history/kb/p5731	Pihlman	Isaacus	Uusikaupunki	1650	Turku	1707
http://ldf.fi/history/histo/p2939	Pihra	Fjodor (S 1909)					
http://ldf.fi/history/kb/p187	Piimänen	Antti	Turku	1712	Turku	1775
http://ldf.fi/history/kb/p4392	Piimänen	Mikael	Turku	1748	Turku	1820
http://ldf.fi/history/histo/p3058	Piip	Ants		1884		1941					
http://ldf.fi/history/kb/p3284	Piipponen	Matti	Joensuu	1894	Helsinki	1980
http://ldf.fi/history/kb/p1696	Pilppula	Juho	Laitila	1886	Laitila	1973
http://ldf.fi/history/histo/p4818	Pilppula	Juho		1886		1973					
http://ldf.fi/history/kb/p3701	Piltti	Lea	Rautjärvi	1904	Helsinki	1982
http://ldf.fi/history/kb/p2047	Piltz	Raimo	Helsinki	1938			
http://ldf.fi/history/kb/p24	Pilvivuori	Laura	Pori	1878	Helsinki	1964
http://ldf.fi/history/kb/p6151	Pinello	Nils Henrik	Turku	1802	Turku	1879
http://ldf.fi/history/kb/p848	Pingoud	Ernest	Venäjä, Pietari	1887, 1887	Helsinki, Helsinki	1942, 1942
http://ldf.fi/history/kb/p643	Pinomaa	Lennart	Mikkeli	1901	Helsinki	1996
http://ldf.fi/history/kb/p5260	Piper	Gustaf Abraham		1692, 1692	Ruotsi, Salem	1761, 1761
http://ldf.fi/history/kb/p4681	Pipping	Fredrik Wilhelm	Turku	1783	Helsinki	1868
http://ldf.fi/history/kb/p1753	Pipping	Hugo Edvard	Helsinki	1895	Helsinki	1975
http://ldf.fi/history/kb/p1156	Pippingsköld	Josef Adam Joachim	Lemu	1825	Helsinki	1892
http://ldf.fi/history/kb/p3124	Pippingsköld	Joseph	Turku	1760	Turku	1815
http://ldf.fi/history/kb/p71	Pirhonen	Jouko	Sortavala	1915	Espoo	1996
http://ldf.fi/history/kb/p3706	Piri	Pentti	Lapua	1550	Isokyrö	1597
http://ldf.fi/history/kb/p4719	Pirilä	Paavo	Teisko	1883	Tuusula	1957
http://ldf.fi/history/kb/p5135	Pirilä	Veikko	Helsinki, Helsinki, Laihia, Laihia	1915, 1915, 1914, 1914	Seinäjoki, Tuusula, Seinäjoki, Tuusula	1995, 1998, 1995, 1998
http://ldf.fi/history/kb/p646	Pirinen	Kauko	Eno	1915	Helsinki	1999
http://ldf.fi/history/kb/p5057	Pirtola	Erkki	Rautalampi	1950			
http://ldf.fi/history/histo/p3166	Pirtola	Erkki (1950-)					
http://ldf.fi/history/kb/p629	Pitkänen	Matti Albert	Helsinki	1930	Helsinki	1997
http://ldf.fi/history/kb/p808	Pitkänen	Pekka	Turku	1927			
http://ldf.fi/history/kb/p4851	Pitkäniemi	Frans Mikael	Pirkkala	1878	Helsinki	1948
http://ldf.fi/history/kb/p4468	Pitsinki	Kaarlo	Kemi	1923			
http://ldf.fi/history/kb/p612	Piutulainen	Simo Pietarinpoika	Taipalsaari	1560		1597
http://ldf.fi/history/kb/p2548	Planman	Anders	Hattula	1724	Paimio	1803
http://ldf.fi/history/kb/p871	Platen	Fredrik von	Lammi	1790	Lammi	1868
http://ldf.fi/history/kb/p4361	Plehwe	Vjatsheslav Konstantinovitsh von	Venäjä, Venäjä, Kaluga, Kaluga	1846, 1846, 1846, 1846	Venäjä, Pietari, Venäjä, Pietari	1904, 1904, 1904, 1904
http://ldf.fi/history/kb/p2241	Pobedonostsev	Konstantin Petrovitsh	Venäjä, Venäjä, Moskova, Moskova	1827, 1827, 1827, 1827	Venäjä, Pietari, Venäjä, Pietari	1907, 1907, 1907, 1907
http://ldf.fi/history/kb/p3511	Pogwisch	Benedikt	Saksa	1300		1432
http://ldf.fi/history/kb/p5918	Pogwisch	Otto		1350		1450
http://ldf.fi/history/kb/p1198	Pohjakallio	Onni	Viipuri	1903	Helsinki	1965
http://ldf.fi/history/kb/p4969	Pohjala	Irja	Viipuri	1902	Helsinki	1986
http://ldf.fi/history/kb/p2976	Pohjala	Kyllikki	Nakkila	1894	Helsinki	1979
http://ldf.fi/history/kb/p95	Pohjanen	Bengt	Ruotsi, Pajala	1944, 1944			
http://ldf.fi/history/kb/p1745	Pohjanmaa	Atte	Helsinki	1903	Helsinki	1976
http://ldf.fi/history/kb/p796	Pohjanpalo	Jouko	Kokkola	1908	Helsinki	1992
http://ldf.fi/history/histo/p3363	Pohjanpalo	Jouko		1908		1992					
http://ldf.fi/history/kb/p5365	Pohjanpalo	Santeri	Kalajoki	1874	Helsinki	1939
http://ldf.fi/history/kb/p1096	Pohjanpää	Lauri	Helsinki	1889	Helsinki	1962
http://ldf.fi/history/kb/p3228	Pohjola	Erkki	Ylistaro	1931	Espoo	2009
http://ldf.fi/history/kb/p6122	Pohto	Matti	Ylistaro	1817	Viipuri	1857
http://ldf.fi/history/kb/p3041	Pohto	Mauri	Tampere	1905	Helsinki	1989
http://ldf.fi/history/kb/p2880	Pohtola	Mikko	Ylistaro	1925	Helsinki	2007
http://ldf.fi/history/kb/p1634	Poijärvi	Lauri Arvi Pellervo	Helsinki	1900	Helsinki	1986
http://ldf.fi/history/histo/p4725	Poijärvi	Lauri Arvi Pellervo		1900		1986					
http://ldf.fi/history/kb/p75	Poikolainen	Tomi	Helsinki	1961			
http://ldf.fi/history/kb/p4542	Pokela	Martti	Haapavesi	1924	Helsinki	2007
http://ldf.fi/history/kb/p314	Polkunen	Mirjam	Jyväskylä	1926	Helsinki	2012
http://ldf.fi/history/kb/p6365	Pollari	Antti		1722		1800
http://ldf.fi/history/kb/p1366	Polva	Anni	Venäjä, Pietari	1915, 1915	Turku, Turku	2003, 2003
http://ldf.fi/history/kb/p4946	Polvinen	Tuomo	Helsinki	1931			
http://ldf.fi/history/kb/p5156	Polén	Rietrikki	Pieksämäki	1823	Mikkeli	1884
http://ldf.fi/history/histo/p4193	Polén	Rietrikki		1823		1884					
http://ldf.fi/history/kb/p4821	Polón	Eduard	Nastola	1861	Helsinki	1930
http://ldf.fi/history/histo/p2956	Popper	Boris (S 1904)					
http://ldf.fi/history/histo/p2942	Popper	Georg (S 1917)					
http://ldf.fi/history/kb/p4255	Poppius	Abraham	Juva	1793	Juva	1866
http://ldf.fi/history/histo/p4661	Poppius	Daniel		1774		1835					
http://ldf.fi/history/kb/p2765	Poppius	Gabriel	Juva, Juva	1769, 1769	Ruotsi, Danderyd	1856, 1856
http://ldf.fi/history/kb/p4075	Poppius	Henrik	Juva	1721	Juva	1786
http://ldf.fi/history/kb/p2045	Poppius	Olga	Kangasala	1866		1939
http://ldf.fi/history/kb/p1339	Poppius	Uolevi	Helsinki	1896	Helsinki	1978
http://ldf.fi/history/kb/p4329	Porkkala	Veikko	Loviisa	1908			
http://ldf.fi/history/kb/p5171	Porthan	Henrik Gabriel	Viitasaari	1739	Turku	1804
http://ldf.fi/history/histo/p2029	Porthan	Henrik Gabriel		1739		1804					
http://ldf.fi/history/kb/p4790	Posse	Knut		1400		1500
http://ldf.fi/history/histo/p3503	Posse	Knut (K 1500)					
http://ldf.fi/history/kb/p2525	Posti	Lauri	Lieto	1908	Helsinki	1988
http://ldf.fi/history/histo/p4767	Potemkin	Vladimir		1874		1946					
http://ldf.fi/history/kb/p3775	Poukka	Pentti	Tampere	1919		2012
http://ldf.fi/history/kb/p6325	Pouttu	Pentti	Kaarlela	1530	Turku	1597
http://ldf.fi/history/histo/p1939	Pouttu	Pentti (K 1597)					
http://ldf.fi/history/kb/p229	Priha	Erkki	Valkeala	1914	Helsinki	1980
http://ldf.fi/history/kb/p478	Printz	Johan	Ruotsi, Ruotsi, Jönköping, Jönköping	1592, 1592, 1592, 1592	Ruotsi, Jönköping, Ruotsi, Jönköping	1663, 1663, 1663, 1663
http://ldf.fi/history/histo/p4741	Procopé	Fredrik Vilhelm		1834		1909					
http://ldf.fi/history/kb/p4360	Procopé	Hjalmar	Helsinki	1868	Porvoo	1927
http://ldf.fi/history/kb/p1007	Procopé	Hjalmar Johan	Ruotsi, Tukholma	1889, 1889	Helsinki, Helsinki	1954, 1954
http://ldf.fi/history/histo/p4785	Procopé	Hjalmar Johan		1889		1954					
http://ldf.fi/history/kb/p917	Procopé	Victor	Helsinki	1918	Helsinki	1998
http://ldf.fi/history/kb/p3229	Procopé	Victor Napoleon	Mietoinen, Mietoinen	1839, 1839	Venäjä, Pietari	1906, 1906
http://ldf.fi/history/histo/p2154	Prokkonen	Paavo (1909 – 1979) 					
http://ldf.fi/history/kb/p6314	Pryss	Olof	Turku	1708	Turku	1785
http://ldf.fi/history/kb/p6263	Pryss	Samuel	Turku	1705	Turku	1779
http://ldf.fi/history/kb/p5397	Puhakka	Antti	Kontiolahti	1816	Juva	1893
http://ldf.fi/history/kb/p468	Puhakka	Yrjö	Juuka	1888	Helsinki	1971
http://ldf.fi/history/kb/p4426	Puhtila	Sauvo	Helsinki	1928			
http://ldf.fi/history/kb/p1667	Puke	Erik		1400, 1400	Ruotsi, Tukholma	1437, 1437
http://ldf.fi/history/kb/p5830	Pukki	Heikki		1620	Vähäkyrö	1684
http://ldf.fi/history/histo/p2535	Pulkkinen	Albin		1875		1944					
http://ldf.fi/history/kb/p1575	Pulkkinen	Matti	Nurmes	1944	Lapinlahti	2011
http://ldf.fi/history/kb/p420	Pulkkinen	Yrjö	Parkano	1875	Helsinki	1945
http://ldf.fi/history/kb/p3470	Pulla	Armas Josef	Viipuri	1904	Helsinki	1981
http://ldf.fi/history/kb/p4116	Pullinen	Erkki	Antrea	1871	Helsinki	1934
http://ldf.fi/history/histo/p4109	Pullinen	Erkki		1871		1934					
http://ldf.fi/history/kb/p2282	Pullinen	Laila	Terijoki	1933			
http://ldf.fi/history/kb/p1977	Punasuomalainen	Marketta Ristontytär	Ruovesi	1600	Vaasa	1658
http://ldf.fi/history/kb/p1138	Puntila	Lauri Aadolf	Hattula	1907	Helsinki	1988
http://ldf.fi/history/kb/p4539	Puolimatka	Armas	Turku	1918	Naantali	1989
http://ldf.fi/history/kb/p970	Puro	Olavi	Kaavi	1883	Helsinki	1933
http://ldf.fi/history/kb/p4127	Puro	Teuvo	Helsinki	1884	Helsinki	1956
http://ldf.fi/history/histo/p4385	Puro	Teuvo		1884		1956					
http://ldf.fi/history/kb/p3090	Puro	Weikko	Säkylä	1884	Turku	1959
http://ldf.fi/history/kb/p170	Puroma	Albert	Tuusula	1895	Helsinki	1987
http://ldf.fi/history/kb/p2867	Pursiainen	Terho	Rautavaara	1945			
http://ldf.fi/history/kb/p2064	Pusa	Eeno	Viipuri, Pyhäjärvi	1888, 1888	Helsinki, Helsinki	1975, 1975
http://ldf.fi/history/kb/p2847	Pusa	Unto	Viipuri	1913	Vaasa	1973
http://ldf.fi/history/kb/p2231	Puskala	Veikko	Kalajoki	1911	Kokkola	1989
http://ldf.fi/history/kb/p4347	Putkisto	Kalle	Tampere	1919	Helsinki	1997
http://ldf.fi/history/kb/p3341	Putro	Mooses	Venäjä, Venäjä	1848, 1848	Neuvostoliitto, Pietari	1919, 1919
http://ldf.fi/history/kb/p1792	Puukko	Antti Filemon	Hirvensalmi	1875	Helsinki	1954
http://ldf.fi/history/kb/p1670	Puupponen	Simo	Kuopio	1915	Helsinki	1967
http://ldf.fi/history/kb/p2508	Puurunen	Sakari	Iisalmi	1921	Helsinki	2000
http://ldf.fi/history/histo/p2952	Puškarev	Kiril (S 1897)					
http://ldf.fi/history/histo/p2643	Pyhy	Conrad von (K 1553)					
http://ldf.fi/history/kb/p786	Pylkkänen	Tauno	Helsinki	1918	Helsinki	1980
http://ldf.fi/history/histo/p4170	Pylkkö	Hilkka					
http://ldf.fi/history/kb/p258	Pylkkönen	Maila	Helsinki	1931	Helsinki	1986
http://ldf.fi/history/kb/p5011	Pylkäs	Viljam	Sakkola	1912	Punkalaidun	1999
http://ldf.fi/history/kb/p6339	Pynninen	Johan	Antrea	1818	Viipuri	1864
http://ldf.fi/history/kb/p2632	Pyörälä	Kalevi	Saarijärvi	1930			
http://ldf.fi/history/kb/p5208	Päivänsalo	Bror Hannes	Turku	1875	Helsinki	1933
http://ldf.fi/history/kb/p5115	Päivärinta	Pietari	Ylivieska	1827	Ylivieska	1913
http://ldf.fi/history/kb/p798	Pälsi	Sakari	Loppi	1882	Helsinki	1965
http://ldf.fi/history/histo/p4551	Pärmi	Nikke		1887		1957					
http://ldf.fi/history/kb/p1595	Pärmi	Nikolai	Alahärmä	1887	Kuopio	1957
http://ldf.fi/history/kb/p1613	Pärssinen	Hilja	Halsua	1876	Helsinki	1935
http://ldf.fi/history/kb/p2464	Pätiälä	Kalle Kustaa	Luopioinen	1839	Luopioinen	1919
http://ldf.fi/history/kb/p4211	Pääkkö	Tyyne Pirkko	Suistamo	1943			
http://ldf.fi/history/kb/p2869	Päätalo	Kalle	Taivalkoski	1919	Tampere	2000
http://ldf.fi/history/kb/p5745	Pölse	Laurentius Johannis	Parainen	1450		1500
http://ldf.fi/history/kb/p3404	Pörhölä	Frans Wilhelm	Alatornio	1897	Oulu	1964
http://ldf.fi/history/kb/p6215	Pöyhönen	Nora	Liperi	1849	Haapavesi	1938
http://ldf.fi/history/kb/p4753	Pöyry	Jaakko	Sodankylä	1924	Helsinki	2006
http://ldf.fi/history/kb/p6388	Pöyry	Kaisa	Mikkeli	1818	Ristiina	1892
http://ldf.fi/history/kb/p3037	Pöysti	Lasse	Sortavala	1927			
http://ldf.fi/history/kb/p2567	Qvanten	Emil von	Pori, Pori	1827, 1827	Italia, San remo	1903, 1903
http://ldf.fi/history/kb/p3582	Qveflander	Anneli	Tampere	1929			
http://ldf.fi/history/kb/p1572	Qvist	Carl Immanuel	Hamina	1827	Helsinki	1897
http://ldf.fi/history/kb/p2934	Raa-Winterhjelm	Hedvig Charlotte	Ruotsi, Ruotsi, Tukholma, Tukholma	1838, 1838, 1838, 1838	Ruotsi, Tukholma, Ruotsi, Tukholma	1907, 1907, 1907, 1907
http://ldf.fi/history/kb/p5661	Raade	Uolevi	Turku	1912	Helsinki	1998
